Device Description,Grid,Date,Reading
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/5/2025,41027.36
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/6/2025,48882.24
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/7/2025,53134.4
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/8/2025,53171.36
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/9/2025,30467.36
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/10/2025,0
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/11/2025,0
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/12/2025,15690.4
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/13/2025,48236.32
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/14/2025,51904.16
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/15/2025,52055.52
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/16/2025,54616.32
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/17/2025,51964
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/18/2025,53963.36
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/19/2025,41824.64
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/20/2025,52902.08
MT831_HTO-5006_Paracha-Textile_SW7_T1,Maripur,10/21/2025,54253.76
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/1/2025,18578.56
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/2/2025,20081.6
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/3/2025,19947.84
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/4/2025,19643.36
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/5/2025,19333.6
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/6/2025,18393.76
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/7/2025,17272.64
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/8/2025,16248.32
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/9/2025,19081.92
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/10/2025,15480.96
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/11/2025,16172.64
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/12/2025,15554.88
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/13/2025,15674.56
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/14/2025,14099.36
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/15/2025,15426.4
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/16/2025,16355.68
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/17/2025,15482.72
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/18/2025,15991.36
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/19/2025,16190.24
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/20/2025,15908.64
MT831_HTO-5007_Al-Ahmed-Avenue_SW24_T3,North-Karachi,10/21/2025,16309.92
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/1/2025,0
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/2/2025,0
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/3/2025,0
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/4/2025,1529.44
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/5/2025,17228.64
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/6/2025,16846.72
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/7/2025,15685.12
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/8/2025,15579.52
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/9/2025,15447.52
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/10/2025,16846.72
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/11/2025,14718.88
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/12/2025,15188.8
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/13/2025,14887.84
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/14/2025,15116.64
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/15/2025,14775.2
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/16/2025,14618.56
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/17/2025,16917.12
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/18/2025,14278.88
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/19/2025,12365.76
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/20/2025,12657.92
MT831_HTO-5009_Crown-Grinding_SW6_T1,Maripur,10/21/2025,15158.88
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/1/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/2/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/3/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/4/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/5/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/6/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/7/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/8/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/9/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/10/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/11/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/12/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/13/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/14/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/15/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/16/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/17/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/18/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/19/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/20/2025,0
MT831_HTO-5010_Cap-2_SW30_T2,Maripur,10/21/2025,0
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/1/2025,49582.72
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/2/2025,51877.76
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/3/2025,51907.68
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/4/2025,51951.68
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/5/2025,23399.2
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/6/2025,43354.08
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/7/2025,51891.84
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/8/2025,51515.2
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/9/2025,52115.36
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/10/2025,50941.44
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/11/2025,54192.16
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/12/2025,22051.04
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/13/2025,38214.88
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/14/2025,51920
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/15/2025,52088.96
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/16/2025,52859.84
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/17/2025,44329.12
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/18/2025,52736.64
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/19/2025,22647.68
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/20/2025,43651.52
MT831_HTO-5016_Hassan-Cold_SW26_T3,North-Karachi,10/21/2025,51008.32
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/1/2025,25451.36
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/2/2025,25520
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/3/2025,25046.56
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/4/2025,20090.4
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/5/2025,20099.2
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/6/2025,53910.56
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/7/2025,57337.28
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/8/2025,57676.96
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/9/2025,57816
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/10/2025,55167.2
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/11/2025,45504.8
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/12/2025,20602.56
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/13/2025,56584
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/14/2025,56041.92
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/15/2025,53917.6
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/16/2025,38781.6
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/17/2025,53284
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/18/2025,44471.68
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/19/2025,21669.12
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/20/2025,46317.92
MT831_HTO-5021_Meezan-Bank_SW13_T1,Maripur,10/21/2025,55827.2
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/1/2025,46823.04
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/2/2025,48004
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/3/2025,42966.88
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/4/2025,44649.44
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/5/2025,46678.72
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/6/2025,44279.84
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/7/2025,42007.68
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/8/2025,40201.92
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/9/2025,41483.2
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/10/2025,40135.04
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/11/2025,40851.36
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/12/2025,40434.24
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/13/2025,40034.72
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/14/2025,39691.52
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/15/2025,37028.64
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/16/2025,40193.12
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/17/2025,37748.48
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/18/2025,38943.52
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/19/2025,40671.84
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/20/2025,38904.8
MT831_HTO-5035_Best-View_SW22A_T3,North-Karachi,10/21/2025,40252.96
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/1/2025,27260.64
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/2/2025,27815.04
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/3/2025,27485.92
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/4/2025,21880.32
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/5/2025,21596.96
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/6/2025,21565.28
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/7/2025,22102.08
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/8/2025,24376
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/9/2025,27000.16
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/10/2025,25391.52
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/11/2025,24127.84
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/12/2025,22626.56
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/13/2025,24893.44
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/14/2025,35467.52
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/15/2025,22077.44
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/16/2025,21968.32
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/17/2025,21361.12
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/18/2025,22337.92
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/19/2025,21873.28
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/20/2025,22105.6
MT831_HTO-5046_Haroon-Height_SW28_T3,North-Karachi,10/21/2025,22376.64
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/1/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/2/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/3/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/4/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/5/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/6/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/7/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/8/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/9/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/10/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/11/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/12/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/13/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/14/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/15/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/16/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/17/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/18/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/19/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/20/2025,0
MT831_HTO-5054_House-Trafo-2_SW25_T2,Old-Town,10/21/2025,0
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/1/2025,58092.32
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/2/2025,61515.52
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/3/2025,56355.2
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/4/2025,55350.24
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/5/2025,42592
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/6/2025,60047.68
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/7/2025,68284.48
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/8/2025,64194.24
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/9/2025,66392.48
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/10/2025,66800.8
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/11/2025,59158.88
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/12/2025,44235.84
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/13/2025,59887.52
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/14/2025,62437.76
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/15/2025,60742.88
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/16/2025,60917.12
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/17/2025,62163.2
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/18/2025,59493.28
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/19/2025,43885.6
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/20/2025,56675.52
MT831_HTO-5071_Karaka-Pk_SW21A_T3,North-Karachi,10/21/2025,65331.2
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/1/2025,54588.16
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/2/2025,39886.88
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/3/2025,55137.28
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/4/2025,53634.24
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/5/2025,36467.2
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/6/2025,51348
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/7/2025,53173.12
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/8/2025,52495.52
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/9/2025,52052
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/10/2025,52057.28
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/11/2025,53966.88
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/12/2025,34789.92
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/13/2025,48239.84
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/14/2025,54873.28
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/15/2025,51010.08
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/16/2025,45728.32
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/17/2025,48660.48
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/18/2025,45283.04
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/19/2025,30500.8
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/20/2025,42894.72
MT831_HTO-5078_SM-Ubaid_SW25_T3,North-Karachi,10/21/2025,53389.6
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/1/2025,37058.56
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/2/2025,38297.6
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/3/2025,40043.52
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/4/2025,25116.96
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/5/2025,14842.08
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/6/2025,33957.44
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/7/2025,41465.6
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/8/2025,35918.08
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/9/2025,28556
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/10/2025,25861.44
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/11/2025,30858.08
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/12/2025,18645.44
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/13/2025,26264.48
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/14/2025,29941.12
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/15/2025,30059.04
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/16/2025,28512
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/17/2025,28934.4
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/18/2025,30977.76
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/19/2025,18898.88
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/20/2025,11024.64
MT831_HTO-5083_Jan-Furnishing_SW5_T1,Maripur,10/21/2025,28867.52
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/1/2025,21563.52
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/2/2025,23761.76
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/3/2025,29399.04
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/4/2025,26289.12
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/5/2025,28281.44
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/6/2025,28218.08
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/7/2025,10452.64
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/8/2025,6360.64
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/9/2025,5155.04
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/10/2025,4854.08
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/11/2025,4394.72
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/12/2025,5378.56
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/13/2025,5056.48
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/14/2025,5227.2
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/15/2025,5132.16
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/16/2025,5151.52
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/17/2025,6466.24
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/18/2025,4945.6
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/19/2025,4093.76
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/20/2025,4818.88
MT831_HTO-5192_Lal-Mohd_SW85_T1,K-Town,10/21/2025,4871.68
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/1/2025,35669.92
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/2/2025,45823.36
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/3/2025,47261.28
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/4/2025,34552.32
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/5/2025,34261.92
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/6/2025,34622.72
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/7/2025,33221.76
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/8/2025,32887.36
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/9/2025,26426.4
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/10/2025,37347.2
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/11/2025,32489.6
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/12/2025,32125.28
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/13/2025,32799.36
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/14/2025,33489.28
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/15/2025,39244.48
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/16/2025,31493.44
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/17/2025,34439.68
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/18/2025,
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/19/2025,
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/20/2025,
MT831_HTO-5199_Khan-Brothers_SW12_T1,Federal-A,10/21/2025,
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/1/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/2/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/3/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/4/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/5/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/6/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/7/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/8/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/9/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/10/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/11/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/12/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/13/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/14/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/15/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/16/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/17/2025,0
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/18/2025,
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/19/2025,
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/20/2025,
MT831_HTO-5208_Cap_SW9_T1,Federal-A,10/21/2025,
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/1/2025,0
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/2/2025,1316.48
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/3/2025,649.44
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/4/2025,593.12
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/5/2025,760.32
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/6/2025,1453.76
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/7/2025,2295.04
MT831_HTO-5213_Cap-1_SW4_T1,Maripur,10/8/2025,2279.2
